Protein	Localization
CLIC1	Unclassified
CLIC3	Unclassified
CLIC4	Unclassified
CLIC6	Unclassified
CLIP1	Unclassified
CLIP2	Unclassified
CLUAP1	Unclassified
CLUH	Unclassified
CMBL	Unclassified
CMIP	Unclassified
CMTR2	Unclassified
CNBP	Unclassified
CNDP1	Unclassified
CNDP2	Unclassified
CNN2	Unclassified
CNOT8	Unclassified
CNTN4	Unclassified
CNTRL	Unclassified
COA4	Unclassified
COASY	Unclassified
COBLL1	Unclassified
COG1	Unclassified
COG2	Unclassified
COG3	Unclassified
COG4	Unclassified
COG5	Unclassified
COG6	Unclassified
COG7	Unclassified
COG8	Unclassified
COL1A2	Unclassified
COL3A1	Unclassified
COL4A3BP	Unclassified
COL7A1	Unclassified
COL9A2	Unclassified
COMMD1	Unclassified
COMMD10	Unclassified
COMMD2	Unclassified
COMMD3	Unclassified
COMMD4	Unclassified
COMMD5	Unclassified
COMMD6	Unclassified
COMMD7	Unclassified
COMMD8	Unclassified
COMMD9	Unclassified
COMP	Unclassified
COMT	Unclassified
COPA	Unclassified
COPB1	Unclassified
COPB2	Unclassified
COPE	Unclassified
COPG2	Unclassified
COPRS	Unclassified
COPS2	Unclassified
COPS3	Unclassified
COPS4	Unclassified
COPS5	Unclassified
COPS6	Unclassified
COPS7A	Unclassified
COPS7B	Unclassified
COPS8	Unclassified
COPZ1	Unclassified
CORO7	Unclassified
CP	Unclassified
CPEB2	Unclassified
CPEB3	Unclassified
CPLX1	Unclassified
CPN2	Unclassified
CPNE1	Unclassified
CPNE2	Unclassified
CPNE3	Unclassified
CPNE4	Unclassified
CPNE7	Unclassified
CPSF3	Unclassified
CRABP1	Unclassified
CRABP2	Unclassified
CRADD	Unclassified
CRBN	Unclassified
CRIP2	Unclassified
CRISP3	Unclassified
CRK	Unclassified
CRKL	Unclassified
CROCC	Unclassified
CRTC3	Unclassified
CRYAA	Unclassified
CRYBG3	Unclassified
CRYL1	Unclassified
CRYZ	Unclassified
CRYZL1	Unclassified
CSAD	Unclassified
CSDE1	Unclassified
CSE1L	Unclassified
CSNK1G1	Unclassified
CSNK2A1	Unclassified
CSNK2A2	Unclassified
CSPP1	Unclassified
CSRP1	Unclassified
CSRP3	Unclassified
CSTA	Unclassified
CSTF2T	Unclassified
CTAGE5	Unclassified
CTC1	Unclassified
CTGF	Unclassified
CTH	Unclassified
CTNNBIP1	Unclassified
CTPS1	Unclassified
CTPS2	Unclassified
CTTN	Unclassified
CTTNBP2NL	Unclassified
CTU1	Unclassified
CTXN1	Unclassified
CUEDC1	Unclassified
CUL1	Unclassified
CUL2	Unclassified
CUL3	Unclassified
CUL4A	Unclassified
CUL5	Unclassified
CXorf38	Unclassified
CYB5R4	Unclassified
CYFIP1	Unclassified
CYFIP2	Unclassified
CYLD	Unclassified
CYP4Z1	Unclassified
CYTH1	Unclassified
CYTH2	Unclassified
CYTH3	Unclassified
DAB2IP	Unclassified
DALRD3	Unclassified
DAPK3	Unclassified
DARS	Unclassified
DBNDD1	Unclassified
DCAF10	Unclassified
DCAF11	Unclassified
DCAF6	Unclassified
DCAF7	Unclassified
DCK	Unclassified
DCST1	Unclassified
DCTD	Unclassified
DCTN1	Unclassified
DCTN2	Unclassified
DCTN3	Unclassified
DCTN4	Unclassified
DCTN5	Unclassified
DCTN6	Unclassified
DCTPP1	Unclassified
DCUN1D1	Unclassified
DCXR	Unclassified
DDAH2	Unclassified
DDB1	Unclassified
DDI2	Unclassified
DDT	Unclassified
DDX19A	Unclassified
DDX43	Unclassified
DEF6	Unclassified
DENND1A	Unclassified
DENND1B	Unclassified
DENND3	Unclassified
DENND4A	Unclassified
DENND4B	Unclassified
DENND4C	Unclassified
DENND6A	Unclassified
DENR	Unclassified
DEPDC5	Unclassified
DEPTOR	Unclassified
DESI1	Unclassified
DET1	Unclassified
DFNB31	Unclassified
DGCR6L	Unclassified
DGKA	Unclassified
DGKD	Unclassified
DGKH	Unclassified
DGKQ	Unclassified
DHFR	Unclassified
DHPS	Unclassified
DHRS11	Unclassified
DHRS12	Unclassified
DHX29	Unclassified
DHX32	Unclassified
DIAPH3	Unclassified
DIP2A	Unclassified
DIP2B	Unclassified
DIP2C	Unclassified
DIS3L	Unclassified
DIS3L2	Unclassified
DLGAP5	Unclassified
DLX1	Unclassified
DMKN	Unclassified
DMPK	Unclassified
DMTN	Unclassified
DMWD	Unclassified
DNAAF2	Unclassified
DNAH1	Unclassified
DNAJA1	Unclassified
DNAJA2	Unclassified
DNAJA4	Unclassified
DNAJB2	Unclassified
DNAJB4	Unclassified
DNAJB5	Unclassified
DNAJC12	Unclassified
DNAJC18	Unclassified
DNAJC22	Unclassified
DNAJC6	Unclassified
DNAJC7	Unclassified
DNAL4	Unclassified
DNM1L	Unclassified
DNPEP	Unclassified
DNPH1	Unclassified
DOC2A	Unclassified
DOCK5	Unclassified
DOK1	Unclassified
DOK7	Unclassified
DPCD	Unclassified
DPH1	Unclassified
DPH2	Unclassified
DPH5	Unclassified
DPP3	Unclassified
DPP8	Unclassified
DPP9	Unclassified
DPYSL2	Unclassified
DPYSL3	Unclassified
DPYSL4	Unclassified
DPYSL5	Unclassified
DRG1	Unclassified
DSCR3	Unclassified
DSP	Unclassified
DST	Unclassified
DSTN	Unclassified
DTD2	Unclassified
DTNBP1	Unclassified
DTWD2	Unclassified
DTX3	Unclassified
DTX3L	Unclassified
DUS2	Unclassified
DUS4L	Unclassified
DUSP12	Unclassified
DUSP14	Unclassified
DUSP23	Unclassified
DUSP3	Unclassified
DUSP9	Unclassified
DUT	Unclassified
DVL2	Unclassified
DVL3	Unclassified
DYM	Unclassified
DYNC1I2	Unclassified
DYNC1LI2	Unclassified
DYNC2H1	Unclassified
DYNC2LI1	Unclassified
DYNLL1	Unclassified
DYNLL2	Unclassified
DYNLRB1	Unclassified
DYRK1A	Unclassified
DYRK1B	Unclassified
DZANK1	Unclassified
E2F4	Unclassified
E2F5	Unclassified
E4F1	Unclassified
ECD	Unclassified
ECE2	Unclassified
ECM1	Unclassified
EDA	Unclassified
EDARADD	Unclassified
EDC3	Unclassified
EDC4	Unclassified
EDF1	Unclassified
EEF1D	Unclassified
EEF1G	Unclassified
EEFSEC	Unclassified
EFCAB2	Unclassified
EFTUD1	Unclassified
EHBP1	Unclassified
EHD1	Unclassified
EHD2	Unclassified
EHD3	Unclassified
EHD4	Unclassified
EID1	Unclassified
EIF1	Unclassified
EIF1AD	Unclassified
EIF2AK1	Unclassified
EIF2AK4	Unclassified
EIF2B3	Unclassified
EIF2B4	Unclassified
EIF2B5	Unclassified
EIF2D	Unclassified
EIF2S1	Unclassified
EIF2S2	Unclassified
EIF2S3	Unclassified
EIF3B	Unclassified
EIF3D	Unclassified
EIF3E	Unclassified
EIF3G	Unclassified
EIF3H	Unclassified
EIF3J	Unclassified
EIF3K	Unclassified
EIF3M	Unclassified
EIF4A1	Unclassified
EIF4E	Unclassified
EIF4E2	Unclassified
EIF4EBP1	Unclassified
EIF4EBP2	Unclassified
EIF4G1	Unclassified
EIF4G2	Unclassified
EIF4G3	Unclassified
EIF5A2	Unclassified
EIF5B	Unclassified
EIF6	Unclassified
ELMOD3	Unclassified
ELP2	Unclassified
ELP3	Unclassified
ELP6	Unclassified
EML1	Unclassified
EML2	Unclassified
EML3	Unclassified
EML4	Unclassified
ENAH	Unclassified
ENO1	Unclassified
ENO2	Unclassified
ENOPH1	Unclassified
ENOSF1	Unclassified
ENSA	Unclassified
EPHX2	Unclassified
EPM2A	Unclassified
EPN1	Unclassified
EPPK1	Unclassified
EPRS	Unclassified
EPS15	Unclassified
EPS15L1	Unclassified
EPS8	Unclassified
EPS8L1	Unclassified
EPS8L2	Unclassified
ERC1	Unclassified
ERCC6L	Unclassified
ERCC6L2	Unclassified
ERCC8	Unclassified
ERF	Unclassified
ERI3	Unclassified
ERRFI1	Unclassified
ESD	Unclassified
ESPL1	Unclassified
ESPN	Unclassified
ESRP1	Unclassified
ETNK1	Unclassified
ETS2	Unclassified
EVI5	Unclassified
EVI5L	Unclassified
EVL	Unclassified
EVPL	Unclassified
EXOC1	Unclassified
EXOC2	Unclassified
EXOC3	Unclassified
EXOC4	Unclassified
EXOC5	Unclassified
EXOC6	Unclassified
EXOC6B	Unclassified
EXOC7	Unclassified
EXOC8	Unclassified
EYA2	Unclassified
EZR	Unclassified
FABP5	Unclassified
FABP6	Unclassified
FADD	Unclassified
FAF1	Unclassified
FAHD2A	Unclassified
FAIM	Unclassified
FAM102B	Unclassified
FAM107B	Unclassified
FAM109A	Unclassified
FAM109B	Unclassified
FAM110A	Unclassified
FAM110B	Unclassified
FAM114A1	Unclassified
FAM114A2	Unclassified
FAM115A	Unclassified
FAM115C	Unclassified
FAM117A	Unclassified
FAM117B	Unclassified
FAM120B	Unclassified
FAM13B	Unclassified
FAM160A1	Unclassified
FAM160A2	Unclassified
FAM160B1	Unclassified
FAM160B2	Unclassified
FAM168A	Unclassified
FAM179B	Unclassified
FAM188A	Unclassified
FAM188B	Unclassified
FAM195A	Unclassified
FAM195B	Unclassified
FAM200A	Unclassified
FAM213B	Unclassified
FAM21A	Unclassified
FAM21B	Unclassified
FAM21C	Unclassified
FAM221A	Unclassified
FAM222B	Unclassified
FAM45A	Unclassified
FAM49B	Unclassified
FAM53B	Unclassified
FAM53C	Unclassified
FAM63A	Unclassified
FAM63B	Unclassified
FAM83D	Unclassified
FAM84A	Unclassified
FAM84B	Unclassified
FAM91A1	Unclassified
FAM92A1	Unclassified
FAM96A	Unclassified
FAM96B	Unclassified
FAM98C	Unclassified
FANCA	Unclassified
FANCG	Unclassified
FASN	Unclassified
FBLN1	Unclassified
FBP2	Unclassified
FBRSL1	Unclassified
FBXL18	Unclassified
FBXL3	Unclassified
FBXL8	Unclassified
FBXO17	Unclassified
FBXO2	Unclassified
FBXO21	Unclassified
FBXO3	Unclassified
FBXO30	Unclassified
FBXO31	Unclassified
FBXO4	Unclassified
FBXO43	Unclassified
FBXO44	Unclassified
FBXO45	Unclassified
FBXO5	Unclassified
FBXO6	Unclassified
FBXO7	Unclassified
FBXW11	Unclassified
FBXW5	Unclassified
FBXW9	Unclassified
FCHO1	Unclassified
FCHO2	Unclassified
FCN3	Unclassified
FEM1A	Unclassified
FEM1B	Unclassified
FEM1C	Unclassified
FER	Unclassified
FERMT2	Unclassified
FETUB	Unclassified
FEZ2	Unclassified
FGD3	Unclassified
FGD4	Unclassified
FGD6	Unclassified
FGF13	Unclassified
FGGY	Unclassified
FHAD1	Unclassified
FHL1	Unclassified
FHL2	Unclassified
FHL3	Unclassified
FHOD1	Unclassified
FIBP	Unclassified
FIG4	Unclassified
FILIP1L	Unclassified
FKBP15	Unclassified
FKBPL	Unclassified
FLAD1	Unclassified
FLCN	Unclassified
FLII	Unclassified
FLNC	Unclassified
FMN1	Unclassified
FN3KRP	Unclassified
FNBP1	Unclassified
FNBP1L	Unclassified
FNIP1	Unclassified
FNTA	Unclassified
FOPNL	Unclassified
FOSL1	Unclassified
FOXO1	Unclassified
FOXO3	Unclassified
FPGT	Unclassified
FRMD4A	Unclassified
FSCN1	Unclassified
FSD1	Unclassified
FSD1L	Unclassified
FSTL4	Unclassified
FYCO1	Unclassified
GAB1	Unclassified
GAB2	Unclassified
GABARAP	Unclassified
GABARAPL1	Unclassified
GABARAPL2	Unclassified
GABBR2	Unclassified
GAK	Unclassified
GALE	Unclassified
GALK2	Unclassified
GALM	Unclassified
GALT	Unclassified
GAMT	Unclassified
GAN	Unclassified
GAPDH	Unclassified
GARS	Unclassified
GAS2L1	Unclassified
GAS6	Unclassified
GBF1	Unclassified
GBP6	Unclassified
GC	Unclassified
GCA	Unclassified
GCFC2	Unclassified
GCLM	Unclassified
GDPGP1	Unclassified
GEM	Unclassified
GEMIN5	Unclassified
GET4	Unclassified
GFER	Unclassified
GFOD1	Unclassified
GFOD2	Unclassified
GFPT2	Unclassified
GGPS1	Unclassified
GID4	Unclassified
GID8	Unclassified
GIPC1	Unclassified
GIT1	Unclassified
GLI3	Unclassified
GLRX	Unclassified
GLTP	Unclassified
GLTPD1	Unclassified
GLUL	Unclassified
GMDS	Unclassified
GMFB	Unclassified
GMFG	Unclassified
GMIP	Unclassified
GMPPA	Unclassified
GMPPB	Unclassified
GMPR	Unclassified
GMPR2	Unclassified
GNB1L	Unclassified
GNB5	Unclassified
GNE	Unclassified
GNL1	Unclassified
GNPDA1	Unclassified
GNPDA2	Unclassified
GNPNAT1	Unclassified
GOLGA3	Unclassified
GOLPH3L	Unclassified
GOPC	Unclassified
GPD1L	Unclassified
GPHN	Unclassified
GPI	Unclassified
GPN2	Unclassified
GPN3	Unclassified
GPR137B	Unclassified
GPR64	Unclassified
GPS1	Unclassified
GPSM1	Unclassified
GPSM2	Unclassified
GPX4	Unclassified
GRB10	Unclassified
GRB7	Unclassified
GRHPR	Unclassified
GRIP1	Unclassified
GSK3A	Unclassified
GSK3B	Unclassified
GSKIP	Unclassified
GSN	Unclassified
GSPT1	Unclassified
GSPT2	Unclassified
GSR	Unclassified
GSS	Unclassified
GSTCD	Unclassified
GSTM4	Unclassified
GSTO1	Unclassified
GSTO2	Unclassified
GSTT1	Unclassified
GTF3A	Unclassified
GTPBP1	Unclassified
GTSE1	Unclassified
GUK1	Unclassified
GYG1	Unclassified
GYS1	Unclassified
GYS2	Unclassified
HABP2	Unclassified
HACE1	Unclassified
HAGH	Unclassified
HAGHL	Unclassified
HAPLN3	Unclassified
HAUS1	Unclassified
HAUS2	Unclassified
HAUS5	Unclassified
HAUS7	Unclassified
HAUS8	Unclassified
HBS1L	Unclassified
HDAC10	Unclassified
HDAC4	Unclassified
HDAC6	Unclassified
HDAC7	Unclassified
HDDC2	Unclassified
HDDC3	Unclassified
HDHD2	Unclassified
HEATR2	Unclassified
HEATR3	Unclassified
HEATR5B	Unclassified
HEBP1	Unclassified
HEBP2	Unclassified
HECA	Unclassified
HECTD1	Unclassified
HECTD4	Unclassified
HECW1	Unclassified
HECW2	Unclassified
HELB	Unclassified
HENMT1	Unclassified
HERC3	Unclassified
HEXDC	Unclassified
HGS	Unclassified
HID1	Unclassified
HIF1A	Unclassified
HIF1AN	Unclassified
HIP1R	Unclassified
HIPK1	Unclassified
HIPK3	Unclassified
HIVEP2	Unclassified
HK2	Unclassified
HLCS	Unclassified
HMGCS1	Unclassified
HN1	Unclassified
HN1L	Unclassified
HNRNPA1L2	Unclassified
HOMER1	Unclassified
HOMER2	Unclassified
HOMER3	Unclassified
HOOK1	Unclassified
HOOK2	Unclassified
HOOK3	Unclassified
HPCAL1	Unclassified
HPGD	Unclassified
HPRT1	Unclassified
HPS4	Unclassified
HPX	Unclassified
HRG	Unclassified
HRSP12	Unclassified
HSBP1	Unclassified
HSH2D	Unclassified
HSP90AB1	Unclassified
HSPA12A	Unclassified
HSPA1L	Unclassified
HSPA2	Unclassified
HSPA6	Unclassified
HSPA8	Unclassified
HSPB11	Unclassified
HSPB8	Unclassified
HSPBAP1	Unclassified
HSPBP1	Unclassified
HTT	Unclassified
HUWE1	Unclassified
HYI	Unclassified
HYKK	Unclassified
HYLS1	Unclassified
HYPK	Unclassified
ICA1L	Unclassified
ID2	Unclassified
ID3	Unclassified
IDE	Unclassified
IDH1	Unclassified
IDI1	Unclassified
IFFO2	Unclassified
IFI35	Unclassified
IFIT5	Unclassified
IFITM3	Unclassified
IFRD1	Unclassified
IFT122	Unclassified
IFT172	Unclassified
IFT27	Unclassified
IFT43	Unclassified
IFT46	Unclassified
IFT52	Unclassified
IFT57	Unclassified
IFT74	Unclassified
IGBP1	Unclassified
IGFBPL1	Unclassified
IGHG3	Unclassified
IGJ	Unclassified
IKBKB	Unclassified
IL18	Unclassified
IL1RN	Unclassified
ILK	Unclassified
IMPA1	Unclassified
IMPA2	Unclassified
IMPACT	Unclassified
IMPDH1	Unclassified
IMPDH2	Unclassified
INPP1	Unclassified
INPP4A	Unclassified
INPP4B	Unclassified
INPP5B	Unclassified
INPP5E	Unclassified
INPP5J	Unclassified
IPMK	Unclassified
IPO11	Unclassified
IPO13	Unclassified
IPO5	Unclassified
IPO7	Unclassified
IPO8	Unclassified
IPP	Unclassified
IQCB1	Unclassified
IQGAP1	Unclassified
IQGAP2	Unclassified
IQGAP3	Unclassified
IQSEC1	Unclassified
IQSEC2	Unclassified
IREB2	Unclassified
IRF5	Unclassified
IRF6	Unclassified
IRF9	Unclassified
IRGQ	Unclassified
IRS1	Unclassified
IRS2	Unclassified
ISG15	Unclassified
ISG20	Unclassified
ISOC1	Unclassified
ISPD	Unclassified
IST1	Unclassified
ISYNA1	Unclassified
ITCH	Unclassified
ITFG2	Unclassified
ITIH2	Unclassified
ITIH4	Unclassified
ITPA	Unclassified
ITPK1	Unclassified
ITPKC	Unclassified
ITSN1	Unclassified
IVL	Unclassified
IVNS1ABP	Unclassified
JMJD4	Unclassified
JOSD2	Unclassified
KARS	Unclassified
KATNAL1	Unclassified
KATNAL2	Unclassified
KATNBL1	Unclassified
KAZN	Unclassified
KBTBD11	Unclassified
KBTBD2	Unclassified
KBTBD4	Unclassified
KBTBD6	Unclassified
KBTBD7	Unclassified
KCNA3	Unclassified
KCNAB1	Unclassified
KCNAB2	Unclassified
KCNH5	Unclassified
KCNK15	Unclassified
KCTD10	Unclassified
KCTD12	Unclassified
KCTD13	Unclassified
KCTD17	Unclassified
KCTD2	Unclassified
KCTD20	Unclassified
KCTD21	Unclassified
KCTD5	Unclassified
KCTD9	Unclassified
KDM8	Unclassified
KEAP1	Unclassified
KHK	Unclassified
KIAA0196	Unclassified
KIAA0232	Unclassified
KIAA0247	Unclassified
KIAA0368	Unclassified
KIAA0513	Unclassified
KIAA0556	Unclassified
KIAA0586	Unclassified
KIAA1033	Unclassified
KIAA1107	Unclassified
KIAA1191	Unclassified
KIAA1468	Unclassified
KIAA1524	Unclassified
KIAA1598	Unclassified
KIF15	Unclassified
KIF16B	Unclassified
KIF1A	Unclassified
KIF21A	Unclassified
KIF27	Unclassified
KIF3A	Unclassified
KIF3B	Unclassified
KIF3C	Unclassified
KIF4B	Unclassified
KIF5A	Unclassified
KIF5B	Unclassified
KIFC3	Unclassified
KLC1	Unclassified
KLC3	Unclassified
KLC4	Unclassified
KLHDC10	Unclassified
KLHDC2	Unclassified
KLHDC4	Unclassified
KLHDC7A	Unclassified
KLHDC9	Unclassified
KLHL11	Unclassified
KLHL13	Unclassified
KLHL15	Unclassified
KLHL20	Unclassified
KLHL21	Unclassified
KLHL22	Unclassified
KLHL25	Unclassified
KLHL36	Unclassified
KLHL42	Unclassified
KLHL5	Unclassified
KLHL8	Unclassified
KLKB1	Unclassified
KNDC1	Unclassified
KNG1	Unclassified
KNSTRN	Unclassified
KNTC1	Unclassified
KPNA1	Unclassified
KPNA2	Unclassified
KPNA4	Unclassified
KPNA6	Unclassified
KPNB1	Unclassified
KPTN	Unclassified
KRT80	Unclassified
KTI12	Unclassified
KYNU	Unclassified
L3HYPDH	Unclassified
LACC1	Unclassified
LACTB2	Unclassified
LANCL1	Unclassified
LANCL2	Unclassified
LARS	Unclassified
LASP1	Unclassified
LATS1	Unclassified
LATS2	Unclassified
LCA5	Unclassified
LCMT1	Unclassified
LCMT2	Unclassified
LCP1	Unclassified
LDHA	Unclassified
LDHB	Unclassified
LDOC1	Unclassified
LGALS1	Unclassified
LGALS3	Unclassified
LGALSL	Unclassified
LHPP	Unclassified
LIG4	Unclassified
LIMD1	Unclassified
LIMD2	Unclassified
LIMK1	Unclassified
LIMK2	Unclassified
LIMS1	Unclassified
LIPE	Unclassified
LLGL1	Unclassified
LMCD1	Unclassified
LNX1	Unclassified
LONRF2	Unclassified
LPP	Unclassified
LRBA	Unclassified
LRCH3	Unclassified
LRG1	Unclassified
LRP4	Unclassified
LRRC14	Unclassified
LRRC16A	Unclassified
LRRC20	Unclassified
LRRC28	Unclassified
LRRC45	Unclassified
LRRC46	Unclassified
LRRC57	Unclassified
LRRFIP1	Unclassified
LRRFIP2	Unclassified
LSM12	Unclassified
LSM3	Unclassified
LSMD1	Unclassified
LTA4H	Unclassified
LTBP4	Unclassified
LTN1	Unclassified
LTV1	Unclassified
LUM	Unclassified
LURAP1L	Unclassified
LXN	Unclassified
LYSMD1	Unclassified
LYSMD2	Unclassified
LYST	Unclassified
LZIC	Unclassified
LZTR1	Unclassified
MACC1	Unclassified
MACF1	Unclassified
MACROD2	Unclassified
MAD2L1	Unclassified
MAD2L1BP	Unclassified
MAEA	Unclassified
MAF1	Unclassified
MAGEB1	Unclassified
MAGED1	Unclassified
MAGEE1	Unclassified
MAGEF1	Unclassified
MAGI3	Unclassified
MAGOH	Unclassified
MAN2C1	Unclassified
MAP10	Unclassified
MAP1A	Unclassified
MAP1S	Unclassified
MAP2	Unclassified
MAP2K2	Unclassified
MAP2K3	Unclassified
MAP2K7	Unclassified
MAP3K2	Unclassified
MAP3K3	Unclassified
MAP3K6	Unclassified
MAP4K3	Unclassified
MAP4K5	Unclassified
MAPK1	Unclassified
MAPK11	Unclassified
MAPK13	Unclassified
MAPK14	Unclassified
MAPK15	Unclassified
MAPK1IP1L	Unclassified
MAPK3	Unclassified
MAPK6	Unclassified
MAPK7	Unclassified
MAPK8	Unclassified
MAPK9	Unclassified
MAPKAP1	Unclassified
MAPKAPK2	Unclassified
MAPKAPK3	Unclassified
MAPKAPK5	Unclassified
MAPRE1	Unclassified
MAPRE2	Unclassified
MAPRE3	Unclassified
MAPT	Unclassified
MARCKSL1	Unclassified
MARK3	Unclassified
MARK4	Unclassified
MARS	Unclassified
MARVELD1	Unclassified
MASP1	Unclassified
MAST3	Unclassified
MAST4	Unclassified
MATK	Unclassified
MB21D2	Unclassified
MBLAC1	Unclassified
MBNL3	Unclassified
MBP	Unclassified
MBTPS2	Unclassified
MCTS1	Unclassified
MDH1	Unclassified
MDM4	Unclassified
MEA1	Unclassified
MELK	Unclassified
METAP1	Unclassified
METAP2	Unclassified
METTL10	Unclassified
METTL13	Unclassified
METTL25	Unclassified
METTL5	Unclassified
METTL6	Unclassified
MEX3B	Unclassified
MEX3C	Unclassified
MFHAS1	Unclassified
MGEA5	Unclassified
MGLL	Unclassified
MICAL3	Unclassified
MICALL1	Unclassified
MID1IP1	Unclassified
MID2	Unclassified
MIEN1	Unclassified
MIF	Unclassified
MIF4GD	Unclassified
MIPOL1	Unclassified
MIS18A	Unclassified
MITD1	Unclassified
MKL1	Unclassified
MKL2	Unclassified
MKLN1	Unclassified
MKNK1	Unclassified
MKNK2	Unclassified
MKRN2	Unclassified
MLF1	Unclassified
MLKL	Unclassified
MLPH	Unclassified
MLST8	Unclassified
MLX	Unclassified
MLXIP	Unclassified
MLXIPL	Unclassified
MMACHC	Unclassified
MMADHC	Unclassified
MMS19	Unclassified
MOB2	Unclassified
MOB3A	Unclassified
MOCOS	Unclassified
MOCS2	Unclassified
MOCS3	Unclassified
MON1A	Unclassified
MON1B	Unclassified
MON2	Unclassified
MORN2	Unclassified
MPHOSPH9	Unclassified
MPI	Unclassified
MPST	Unclassified
MRFAP1L1	Unclassified
MROH1	Unclassified
MSANTD2	Unclassified
MSRA	Unclassified
MSX2	Unclassified
MTF1	Unclassified
MTHFD1	Unclassified
MTHFR	Unclassified
MTHFS	Unclassified
MTL5	Unclassified
MTMR1	Unclassified
MTMR11	Unclassified
MTMR12	Unclassified
MTMR2	Unclassified
MTMR4	Unclassified
MTOR	Unclassified
MTR	Unclassified
MTRR	Unclassified
MTSS1	Unclassified
MTURN	Unclassified
MVB12A	Unclassified
MVB12B	Unclassified
MVK	Unclassified
MXD1	Unclassified
MXD4	Unclassified
MYCBP	Unclassified
MYH14	Unclassified
MYH9	Unclassified
MYL6B	Unclassified
MYL7	Unclassified
MYL9	Unclassified
MYLK	Unclassified
MYO10	Unclassified
MYO1E	Unclassified
MYO5A	Unclassified
MYO6	Unclassified
MYO9A	Unclassified
MYO9B	Unclassified
MZT1	Unclassified
MZT2A	Unclassified
N4BP1	Unclassified
N4BP2	Unclassified
N6AMT1	Unclassified
NAA15	Unclassified
NAA16	Unclassified
NAA20	Unclassified
NAA25	Unclassified
NAA30	Unclassified
NAA35	Unclassified
NAA50	Unclassified
NACA2	Unclassified
NADK	Unclassified
NAGK	Unclassified
NANP	Unclassified
NAP1L1	Unclassified
NAP1L4	Unclassified
NAPG	Unclassified
NARF	Unclassified
NARFL	Unclassified
NARS	Unclassified
NAT1	Unclassified
NAT6	Unclassified
NAT9	Unclassified
NAV1	Unclassified
NAV2	Unclassified
NBEAL1	Unclassified
NBEAL2	Unclassified
NCALD	Unclassified
NCAPD2	Unclassified
NCAPG	Unclassified
NCAPH	Unclassified
NCCRP1	Unclassified
NCDN	Unclassified
NCK1	Unclassified
NCK2	Unclassified
NCKAP1	Unclassified
NCKAP5L	Unclassified
NCOA1	Unclassified
NCOA4	Unclassified
NDC80	Unclassified
NDE1	Unclassified
NDEL1	Unclassified
NDOR1	Unclassified
NDRG1	Unclassified
NDRG2	Unclassified
NDRG3	Unclassified
NDRG4	Unclassified
NDUFB2	Unclassified
NEBL	Unclassified
NECAB1	Unclassified
NECAP1	Unclassified
NECAP2	Unclassified
NEDD1	Unclassified
NEDD4	Unclassified
NEDD4L	Unclassified
NEK11	Unclassified
NEK6	Unclassified
NEK7	Unclassified
NEK9	Unclassified
NEMF	Unclassified
NES	Unclassified
NETO1	Unclassified
NF1	Unclassified
NFATC1	Unclassified
NFATC3	Unclassified
NFE2L2	Unclassified
NFKBIA	Unclassified
NFKBIB	Unclassified
NFKBIE	Unclassified
NGEF	Unclassified
NGLY1	Unclassified
NHEJ1	Unclassified
NHLRC2	Unclassified
NHSL1	Unclassified
NIF3L1	Unclassified
NIN	Unclassified
NIT1	Unclassified
NIT2	Unclassified
NKIRAS2	Unclassified
NLN	Unclassified
NMD3	Unclassified
NME7	Unclassified
NMI	Unclassified
NMRAL1	Unclassified
NMRK1	Unclassified
NMT1	Unclassified
NMT2	Unclassified
NOB1	Unclassified
NOL3	Unclassified
NOXA1	Unclassified
NPEPPS	Unclassified
NPHP3	Unclassified
NPRL2	Unclassified
NPRL3	Unclassified
NQO1	Unclassified
NQO2	Unclassified
NR1D1	Unclassified
NR1D2	Unclassified
NR2C2AP	Unclassified
NR3C1	Unclassified
NRBF2	Unclassified
NSMF	Unclassified
NT5C	Unclassified
NT5C3B	Unclassified
NT5DC1	Unclassified
NTMT1	Unclassified
NTPCR	Unclassified
NUB1	Unclassified
NUBP1	Unclassified
NUBP2	Unclassified
NUDC	Unclassified
NUDCD1	Unclassified
NUDCD2	Unclassified
NUDCD3	Unclassified
NUDT12	Unclassified
NUDT14	Unclassified
NUDT16	Unclassified
NUDT18	Unclassified
NUDT2	Unclassified
NUDT22	Unclassified
NUDT3	Unclassified
NUDT4	Unclassified
NUDT5	Unclassified
NUDT9	Unclassified
NUF2	Unclassified
NUP214	Unclassified
NUP37	Unclassified
NUP43	Unclassified
NUP62	Unclassified
NUP88	Unclassified
NXN	Unclassified
NYNRIN	Unclassified
OAF	Unclassified
OARD1	Unclassified
OAS3	Unclassified
OAZ2	Unclassified
OBSCN	Unclassified
OBSL1	Unclassified
OCRL	Unclassified
ODC1	Unclassified
OFD1	Unclassified
OGFOD2	Unclassified
OGFRL1	Unclassified
OGT	Unclassified
OLFM2	Unclassified
OPHN1	Unclassified
OPLAH	Unclassified
OPTN	Unclassified
ORAOV1	Unclassified
ORMDL3	Unclassified
OSBP2	Unclassified
OSBPL1A	Unclassified
OSBPL6	Unclassified
OSBPL7	Unclassified
OSCP1	Unclassified
OSER1	Unclassified
OSGEP	Unclassified
OSGIN2	Unclassified
OSTF1	Unclassified
OTUB1	Unclassified
OTUB2	Unclassified
OTUD1	Unclassified
OTUD3	Unclassified
OTUD4	Unclassified
